movieId,title,genres,rating,year
5407,The Rescue,"['Action', 'Adventure', 'Drama']",5.2,1988
5408,Return to Snowy River,"['Adventure', 'Drama', 'Western']",6.5,1988
5409,Running on Empty,"['Crime', 'Drama', 'Music']",7.7,1988
5410,Return of the Living Dead II,"['Comedy', 'Horror']",5.8,1988
5411,The Return of Bruno,"['Comedy', 'Music']",6.1,1987
5412,Sagolandet,['Documentary'],7.2,1988
5413,Salaam Bombay!,"['Crime', 'Drama']",8.0,1988
5414,Scarecrows,"['Horror', 'Thriller']",5.7,1988
5415,Salsa,"['Romance', 'Music']",4.8,1988
5416,Scrooged,"['Comedy', 'Drama', 'Fantasy']",7.0,1988
5417,The Serpent and the Rainbow,['Horror'],6.4,1988
5418,The Seventh Sign,"['Drama', 'Fantasy', 'Horror']",5.9,1988
5419,Crime and Punishment,['Drama'],6.4,2002
5420,Short Circuit 2,"['Comedy', 'Drama', 'Family']",5.6,1988
5421,Slugs: The Movie,['Horror'],4.8,1988
5422,A Soldier's Tale,"['Drama', 'Romance', 'War']",6.2,1989
5423,Heart of a Dog,"['Comedy', 'Drama', 'Sci-Fi']",9.0,1988
5424,Spike of Bensonhurst,"['Comedy', 'Drama']",5.8,1988
5425,Stars and Bars,['Comedy'],4.7,1988
5426,Split Decisions,"['Action', 'Drama']",5.2,1988
5427,Splendor,['Drama'],7.1,1989
5428,The Vanishing,"['Mystery', 'Thriller']",7.8,1988
5429,Stormy Monday,"['Crime', 'Drama', 'Music']",6.3,1988
5430,Sunset,"['Crime', 'Action', 'Comedy']",5.7,1988
5431,Switching Channels,"['Comedy', 'Crime']",5.9,1988
5432,The Telephone,"['Comedy', 'Drama']",4.4,1988
5433,The Tenth Man,"['Drama', 'War']",7.1,1988
5434,Tequila Sunrise,"['Crime', 'Drama', 'Romance']",6.0,1988
5435,Tales from the Gimli Hospital,"['Fantasy', 'Horror']",6.8,1988
5436,Talk Radio,['Drama'],7.3,1988
5437,"Tetsuo, the Iron Man","['Horror', 'Sci-Fi']",7.0,1989
5438,Tezaab,"['Musical', 'Romance']",7.1,1988
5439,The Thin Blue Line,"['Documentary', 'Crime', 'Mystery']",8.1,1988
5440,Things Change,"['Comedy', 'Crime', 'Drama']",7.0,1988
5441,They Live,"['Action', 'Horror', 'Sci-Fi']",7.3,1988
5442,Tommy Tricker and the Stamp Traveller,"['Adventure', 'Family', 'Fantasy']",6.9,1988
5443,My Neighbor Totoro,"['Animation', 'Family', 'Fantasy']",8.3,1988
5444,Tin Toy,"['Animation', 'Short', 'Family']",6.7,1988
5445,Track 29,"['Drama', 'Mystery']",5.9,1988
5446,Three Seats for the 26th,['Musical'],6.4,1988
5447,Landscape in the Mist,['Drama'],8.0,1988
5448,Torch Song Trilogy,"['Comedy', 'Drama', 'Romance']",7.7,1988
5449,Troma's War,"['Action', 'Adventure', 'Comedy']",5.8,1988
5450,U2: Rattle and Hum,"['Documentary', 'Music']",7.4,1988
5451,The Unbearable Lightness of Being,"['Drama', 'Romance']",7.4,1988
5452,Twister,"['Comedy', 'Drama']",5.2,1989
5453,Two Moon Junction,"['Drama', 'Romance']",4.8,1988
5454,A Tale of the Wind,['Documentary'],7.3,1988
5455,Twins,['Comedy'],6.0,1988
5456,Story of Women,['Drama'],7.6,1988
5457,Tucker: The Man and His Dream,"['Biography', 'Drama']",6.9,1988
5458,Ubit drakona,"['Drama', 'Family', 'Fantasy']",8.1,1989
5459,Life Is a Long Quiet River,['Comedy'],6.9,1988
5460,Vice Versa,"['Comedy', 'Fantasy']",5.7,1988
5461,Watchers,"['Action', 'Horror', 'Sci-Fi']",5.2,1988
5462,Waxwork,"['Comedy', 'Horror']",6.2,1988
5463,Willow,"['Action', 'Adventure', 'Drama']",7.2,1988
5464,Walker,"['Biography', 'Drama', 'History']",6.5,1987
5465,Who Killed Vincent Chin?,"['Crime', 'Documentary']",7.2,1987
5466,Without a Clue,"['Comedy', 'Crime', 'Mystery']",7.0,1988
5467,Who Framed Roger Rabbit,"['Animation', 'Comedy', 'Crime']",7.7,1988
5468,As Tears Go By,"['Crime', 'Drama', 'Romance']",7.1,1988
5469,Working Girl,"['Comedy', 'Drama', 'Romance']",6.7,1988
5470,A World Apart,['Drama'],7.1,1988
5471,World Gone Wild,"['Action', 'Sci-Fi']",5.2,1987
5472,Young Einstein,"['Comedy', 'History']",5.0,1988
5473,Zhena kerosinshchika,['Drama'],7.3,1989
5474,Young Guns,"['Action', 'Crime', 'Drama']",6.8,1988
5475,Around the World in 80 Days,"['Action', 'Adventure', 'Comedy']",7.2,1989
5476,Bangkok Hilton,"['Drama', 'Thriller']",7.9,1989
5477,Lonesome Dove,"['Adventure', 'Drama', 'Western']",8.8,1989
5478,The 'Burbs,"['Comedy', 'Mystery']",6.8,1989
5479,84C MoPic,"['Drama', 'War']",7.0,1989
5480,"Aab, baad, khaak",['Drama'],7.1,1989
5481,The Adventures of Baron Munchausen,"['Adventure', 'Comedy', 'Fantasy']",7.2,1988
5482,The Abyss,"['Adventure', 'Drama', 'Sci-Fi']",7.6,1989
5483,300 Miles to Heaven,"['Biography', 'Drama']",7.3,1989
5484,All Dogs Go to Heaven,"['Animation', 'Comedy', 'Drama']",6.7,1989
5485,Always,"['Drama', 'Fantasy', 'Romance']",6.4,1989
5486,The War Is Over,"['Comedy', 'Drama', 'War']",6.8,1989
5487,My Twentieth Century,"['Comedy', 'Drama']",7.1,1989
5488,Babar: The Movie,"['Animation', 'Adventure', 'Family']",6.3,1989
5489,The Asthenic Syndrome,['Drama'],7.1,1990
5490,Balance,"['Animation', 'Short', 'Drama']",8.0,1989
5491,Back to the Future Part II,"['Action', 'Adventure', 'Comedy']",7.8,1989
5492,A City of Sadness,"['Drama', 'History']",8.1,1989
5493,Batman,"['Action', 'Adventure']",7.6,1989
5494,Best of the Best,"['Action', 'Drama', 'Sport']",6.3,1989
5495,Blaze,"['Biography', 'Drama']",5.9,1989
5496,Bill & Ted's Excellent Adventure,"['Adventure', 'Comedy', 'Sci-Fi']",6.9,1989
5497,Bloodhounds of Broadway,"['Comedy', 'Drama', 'Romance']",5.6,1989
5498,Born on the Fourth of July,"['Biography', 'Drama', 'War']",7.2,1989
5499,Bunker Palace Hètel,['Sci-Fi'],6.7,1989
5500,Breaking In,"['Adventure', 'Comedy']",6.1,1989
5501,Cameron's Closet,"['Horror', 'Sci-Fi']",4.8,1988
5502,Black Rain,"['Action', 'Crime', 'Thriller']",6.6,1989
5503,Casualties of War,"['Drama', 'History', 'War']",7.1,1989
5504,The Challengers,"['Drama', 'Family']",6.8,1991
5505,Cat Chaser,"['Crime', 'Thriller']",5.4,1989
5506,The Adventures of Milo and Otis,"['Adventure', 'Drama', 'Family']",7.2,1986
5507,Chances Are,"['Comedy', 'Fantasy', 'Romance']",6.4,1989
5508,Cheetah,"['Adventure', 'Family']",6.1,1989
5509,Coming Out,"['Drama', 'Romance']",6.9,1989
5510,Cohen and Tate,['Thriller'],6.5,1988
5511,Cold Feet,"['Comedy', 'Crime']",4.6,1989
5512,Common Threads: Stories from the Quilt,"['Documentary', 'Biography', 'History']",8.0,1989
5513,The Things of Love,['Musical'],6.8,1989
5514,"Chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi","['Comedy', 'Romance']",7.3,1990
5515,"The Cook, the Thief, His Wife & Her Lover","['Crime', 'Drama', 'Romance']",7.5,1989
5516,Communion,"['Biography', 'Drama', 'Horror']",5.7,1989
5517,Criminal Law,"['Crime', 'Thriller']",5.8,1988
5518,The Cow,"['Animation', 'Short', 'Drama']",7.4,1989
5519,Day One,"['Drama', 'History']",7.7,1989
5520,Dead Calm,['Thriller'],6.8,1989
5521,Dad,"['Drama', 'Comedy']",6.1,1989
5522,Crimes and Misdemeanors,"['Comedy', 'Drama']",8.0,1989
5523,Dead Poets Society,['Drama'],8.0,1989
5524,The Killer,"['Action', 'Crime', 'Drama']",7.9,1989
5525,Why Has Bodhi-Dharma Left for the East?: A Zen Fable,['Drama'],7.8,1989
5526,Time of the Gypsies,"['Comedy', 'Crime', 'Drama']",8.3,1988
5527,Do the Right Thing,['Drama'],7.9,1989
5528,Drugstore Cowboy,"['Crime', 'Drama']",7.4,1989
5529,A Dry White Season,"['Drama', 'History', 'Thriller']",7.0,1989
5530,God of Gamblers,"['Action', 'Comedy', 'Drama']",7.5,1989
5531,Earth Girls Are Easy,"['Comedy', 'Musical', 'Romance']",5.2,1988
5532,Driving Miss Daisy,['Drama'],7.4,1989
5533,Enemies: A Love Story,"['Comedy', 'Drama', 'Romance']",6.8,1989
5534,Eddie and the Cruisers II: Eddie Lives!,"['Drama', 'Music', 'Romance']",6.1,1989
5535,"Eversmile, New Jersey","['Comedy', 'Drama', 'Romance']",5.6,1989
5536,Es ist nicht leicht ein Gott zu sein,"['Adventure', 'Drama', 'Sci-Fi']",6.7,1989
5537,The Fabulous Baker Boys,"['Drama', 'Music', 'Romance']",6.8,1989
5538,Fat Man and Little Boy,"['Biography', 'Drama', 'History']",6.5,1989
5539,Field of Dreams,"['Drama', 'Family', 'Fantasy']",7.6,1989
5540,The Fly II,"['Horror', 'Sci-Fi']",4.9,1989
5541,Fontan,['Comedy'],7.3,1989
5542,For Queen & Country,"['Crime', 'Drama']",5.7,1988
5543,Fright Night Part 2,"['Comedy', 'Horror', 'Thriller']",5.8,1988
5544,For All Mankind,"['Documentary', 'History']",8.2,1989
5545,Il frullo del passero,"['Drama', 'Romance']",5.4,1988
5546,Friday the 13th Part VIII: Jason Takes Manhattan,['Horror'],4.5,1989
5547,Ghostbusters II,"['Comedy', 'Fantasy']",6.5,1989
5548,Glory,"['Drama', 'History', 'War']",7.9,1989
5549,The Gods Must Be Crazy II,['Comedy'],6.8,1989
5550,Godzilla vs. Biollante,"['Action', 'Drama', 'Horror']",6.6,1989
5551,Great Balls of Fire!,"['Biography', 'Drama', 'Music']",6.2,1989
5552,Harlem Nights,"['Comedy', 'Crime', 'Drama']",5.9,1989
5553,Heathers,"['Comedy', 'Crime', 'Drama']",7.3,1988
5554,Henry V,"['Action', 'Biography', 'Drama']",7.8,1989
5555,Hider in the House,['Thriller'],5.8,1989
5556,Her Alibi,"['Comedy', 'Crime', 'Mystery']",5.6,1989
5557,Homer and Eddie,"['Comedy', 'Crime', 'Drama']",5.2,1989
5558,The Horror Show,['Horror'],4.8,1989
5559,"Honey, I Shrunk the Kids","['Adventure', 'Comedy', 'Family']",6.2,1989
5560,Igla,"['Drama', 'Thriller']",7.4,1988
5561,Immediate Family,['Drama'],6.1,1989
5562,"I, Madman","['Horror', 'Thriller']",6.1,1989
5563,Isle of Flowers,"['Documentary', 'Short']",8.5,1989
5564,Indiana Jones and the Last Crusade,"['Action', 'Adventure']",8.3,1989
5565,Interdevochka,"['Drama', 'Romance']",7.1,1989
5566,Jesus of Montreal,['Drama'],7.5,1989
5567,Johnny Handsome,"['Crime', 'Drama', 'Thriller']",6.1,1989
5568,"The Karate Kid, Part III","['Action', 'Drama', 'Family']",4.9,1989
5569,Kill Me Again,"['Action', 'Crime', 'Drama']",6.3,1989
5570,Konec starych casu,['Comedy'],7.2,1989
5571,The Women on the Roof,['Drama'],6.4,1989
5572,The Icicle Thief,"['Comedy', 'Fantasy']",7.1,1989
5573,Knick Knack,"['Animation', 'Short', 'Family']",7.7,1989
5574,Last Exit to Brooklyn,['Drama'],6.9,1989
5575,Lethal Weapon 2,"['Action', 'Crime', 'Thriller']",7.2,1989
5576,Black Rain,['Drama'],8.0,1989
5577,Leviathan,"['Adventure', 'Horror', 'Mystery']",5.7,1989
5578,Lean on Me,['Drama'],7.4,1989
5579,Little Monsters,"['Comedy', 'Adventure', 'Family']",6.0,1989
5580,The Little Mermaid,"['Animation', 'Family', 'Fantasy']",7.6,1989
5581,Look Who's Talking,"['Comedy', 'Romance']",5.8,1989
5582,Lock Up,"['Action', 'Crime', 'Drama']",6.3,1989
5583,Licence to Kill,"['Action', 'Adventure', 'Thriller']",6.6,1989
5584,Lost Angels,['Drama'],6.0,1989
5585,Kiki's Delivery Service,"['Animation', 'Adventure', 'Drama']",7.9,1989
5586,The Mahabharata,"['Drama', 'War']",7.9,1989
5587,Major League,"['Comedy', 'Sport']",7.2,1989
5588,Malarek,"['Action', 'Biography']",6.1,1988
5589,Meet the Feebles,"['Comedy', 'Musical']",6.7,1989
5590,The Mighty Quinn,"['Action', 'Crime', 'Drama']",6.1,1989
5591,Millennium,"['Drama', 'Mystery', 'Sci-Fi']",5.7,1989
5592,Miracle Mile,"['Action', 'Drama', 'Romance']",7.0,1988
5593,Miss Firecracker,['Comedy'],6.0,1989
5594,May Fools,"['Comedy', 'Romance']",7.3,1990
5595,Moon 44,"['Action', 'Sci-Fi', 'Thriller']",5.0,1990
5596,Monsieur Hire,"['Crime', 'Drama', 'Thriller']",7.7,1989
5597,My Left Foot,"['Biography', 'Drama']",7.9,1989
5598,La nacièn clandestina,['Drama'],6.9,1989
5599,Mystery Train,"['Comedy', 'Crime', 'Drama']",7.6,1989
5600,Next of Kin,"['Action', 'Crime', 'Thriller']",5.6,1989
5601,A Nightmare on Elm Street 5: The Dream Child,"['Horror', 'Thriller']",5.1,1989
5602,New Year's Day,"['Comedy', 'Drama']",5.6,1989
5603,New York Stories,"['Comedy', 'Drama', 'Romance']",6.4,1989
5604,Noce blanche,"['Drama', 'Romance']",7.0,1989
5605,Nocturne indien,['Drama'],7.0,1989
5606,Miracles - Mr. Canton and Lady Rose,"['Action', 'Comedy', 'Crime']",7.2,1989
5607,Ono,"['Comedy', 'Drama', 'History']",6.5,1990
5608,Old Gringo,"['Adventure', 'History', 'Romance']",5.8,1989
5609,Ollie Hopnoodle's Haven of Bliss,"['Comedy', 'Family']",7.7,1988
5610,Parenthood,"['Comedy', 'Drama']",7.0,1989
5611,Parents,"['Comedy', 'Horror', 'Mystery']",6.2,1989
5612,Paperhouse,"['Drama', 'Fantasy']",6.8,1988
5613,Pet Sematary,"['Drama', 'Horror']",6.6,1989
5614,The Little Thief,"['Drama', 'Crime', 'Romance']",7.0,1988
5615,The Phantom of the Opera,"['Drama', 'Horror', 'Music']",5.4,1989
5616,Prancer,"['Drama', 'Family', 'Fantasy']",6.2,1989
5617,Powwow Highway,['Drama'],7.3,1989
5618,Warsaw Bridge,['Drama'],6.8,1989
5619,Queen of Hearts,['Comedy'],6.9,1989
5620,Puppetmaster,"['Fantasy', 'Horror', 'Sci-Fi']",5.6,1989
5621,Rabid Grannies,"['Comedy', 'Horror']",4.9,1988
5622,The Rachel Papers,"['Drama', 'Romance']",6.1,1989
5623,Recollections of the Yellow House,"['Comedy', 'Drama']",7.6,1989
5624,Qun long xi feng,"['Action', 'Comedy', 'Romance']",7.8,1989
5625,The Rainbow,"['Action', 'Drama', 'Romance']",6.3,1989
5626,Renegades,"['Action', 'Crime', 'Drama']",5.3,1989
5627,Resurrected,"['Drama', 'War']",5.9,1989
5628,The Return of Swamp Thing,"['Sci-Fi', 'Horror', 'Comedy']",4.4,1989
5629,Reunion,['Drama'],7.0,1989
5630,Quicker Than the Eye,"['Drama', 'Thriller']",4.5,1988
5631,Rikyu,"['Drama', 'History']",7.4,1989
5632,Road House,"['Action', 'Thriller']",6.4,1989
5633,Roger & Me,['Documentary'],7.5,1989
5634,Romero,"['Biography', 'Crime', 'Drama']",7.3,1989
5635,Rooftops,"['Action', 'Drama']",4.5,1989
5636,La rèvolution franèaise,"['Drama', 'History', 'Thriller']",7.5,1989
5637,s/y Glèdjen,['Drama'],4.8,1989
5638,Santa Sangre,"['Drama', 'Horror']",7.7,1989
5639,Say Anything...,"['Comedy', 'Drama', 'Romance']",7.5,1989
5640,El rèo que nos lleva,,7.2,1989
5641,Roadkill,"['Adventure', 'Comedy', 'Drama']",7.1,1989
5642,Rosalie Goes Shopping,['Comedy'],6.0,1989
5643,Scandal,"['Drama', 'History']",6.4,1989
5644,Scenes from the Class Struggle in Beverly Hills,['Comedy'],6.2,1989
5645,Sea of Love,"['Crime', 'Drama', 'Mystery']",6.8,1989
5646,Shag,"['Comedy', 'Drama', 'Romance']",6.3,1989
5647,She's Out of Control,['Comedy'],5.2,1989
5648,Shocker,"['Comedy', 'Horror', 'Thriller']",5.4,1989
5649,Sidewalk Stories,['Comedy'],7.2,1989
5650,The Seventh Continent,['Drama'],7.8,1989
5651,Shirley Valentine,"['Comedy', 'Drama', 'Romance']",7.2,1989
5652,Some Girls,"['Comedy', 'Drama', 'Romance']",6.0,1988
5653,Violent Cop,"['Action', 'Crime', 'Drama']",7.2,1989
5654,Society,"['Comedy', 'Horror']",6.5,1989
5655,Speaking Parts,['Drama'],6.7,1989
5656,Cannonball Fever,"['Comedy', 'Action']",4.2,1989
5657,Star Trek V: The Final Frontier,"['Action', 'Adventure', 'Sci-Fi']",5.4,1989
5658,Spontaneous Combustion,"['Horror', 'Sci-Fi', 'Thriller']",4.5,1990
5659,Staying Together,"['Comedy', 'Drama']",6.3,1989
5660,Steel Magnolias,"['Comedy', 'Drama', 'Romance']",7.2,1989
5661,The Winter War,"['Drama', 'War']",7.9,1989
5662,Tango & Cash,"['Action', 'Comedy', 'Crime']",6.3,1989
5663,Teen Witch,"['Comedy', 'Fantasy', 'Romance']",6.2,1989
5664,That Summer of White Roses,"['Drama', 'War']",6.2,1989
5665,They Call Me Macho Woman!,"['Action', 'Comedy']",4.1,1991
5666,"Thelonious Monk: Straight, No Chaser","['Documentary', 'Biography', 'Music']",7.7,1988
5667,Three Fugitives,"['Action', 'Comedy']",6.0,1989
5668,Darkness Light Darkness,"['Animation', 'Short', 'Comedy']",7.9,1989
5669,The Toxic Avenger Part II,"['Comedy', 'Horror', 'Sci-Fi']",5.0,1989
5670,The Toxic Avenger Part III: The Last Temptation of Toxie,"['Comedy', 'Horror', 'Sci-Fi']",4.3,1989
5671,True Believer,"['Drama', 'Crime']",6.7,1989
5672,True Love,"['Comedy', 'Romance']",5.9,1989
5673,Too Beautiful for You,"['Comedy', 'Drama', 'Romance']",6.7,1989
5674,Tumbledown,"['Biography', 'Drama', 'War']",7.6,1988
5675,Turner & Hooch,"['Comedy', 'Crime', 'Drama']",6.0,1989
5676,The Match Factory Girl,"['Drama', 'Comedy']",7.7,1990
5677,Tècknamn Coq Rouge,['Thriller'],5.7,1989
5678,Undergèngens arkitektur,"['Documentary', 'History']",8.0,1989
5679,Love Without Pity,"['Comedy', 'Romance']",7.0,1989
5680,Valmont,"['Drama', 'Romance']",7.0,1989
5681,Vampire's Kiss,"['Comedy', 'Horror']",5.8,1988
5682,Life and Nothing But,"['Drama', 'War']",7.5,1989
5683,The Voice of the Moon,"['Comedy', 'Drama']",6.5,1990
5684,"Wait Until Spring, Bandini","['Drama', 'Sport']",6.2,1989
5685,The War of the Roses,['Comedy'],6.8,1989
5686,Warlock,"['Action', 'Fantasy', 'Horror']",6.2,1989
5687,Water and Power,['Documentary'],7.4,1989
5688,When the Whales Came,['Drama'],6.5,1989
5689,When Harry Met Sally...,"['Comedy', 'Drama', 'Romance']",7.6,1989
5690,Weekend at Bernie's,['Comedy'],6.3,1989
5691,Wicked Stepmother,"['Comedy', 'Fantasy']",3.9,1989
5692,The Wizard,"['Adventure', 'Comedy', 'Drama']",6.0,1989
5693,The Woman in Black,"['Horror', 'Mystery']",7.4,1989
5694,A Better Tomorrow III: Love and Death in Saigon,"['Action', 'War']",5.9,1989
5695,"Sex, Lies, and Videotape",['Drama'],7.2,1989
5696,Last Images of the Shipwreck,['Drama'],7.2,1989
5697,Sweetie,"['Comedy', 'Drama']",6.9,1989
5698,The Civil War,"['Documentary', 'History', 'War']",9.4,1990
5699,Prime Suspect,"['Crime', 'Drama', 'Mystery']",8.5,1991
5700,Boiling Point,"['Action', 'Comedy', 'Crime']",6.8,1990
5701,Tales of a Golden Geisha,"['Comedy', 'Drama']",6.5,1990
5702,The Adventures of Ford Fairlane,"['Action', 'Adventure', 'Comedy']",6.2,1990
5703,3 Men and a Little Lady,"['Comedy', 'Drama', 'Family']",5.2,1990
5704,"After Dark, My Sweet","['Crime', 'Drama', 'Mystery']",6.6,1990
5705,Air America,"['Action', 'Comedy']",5.7,1990
5706,Alice,"['Comedy', 'Fantasy', 'Romance']",6.6,1990
5707,All the Vermeers in New York,"['Comedy', 'Drama', 'Romance']",6.7,1990
5708,The Ambulance,"['Action', 'Comedy', 'Horror']",5.8,1990
5709,American Dream,['Documentary'],7.9,1990
5710,Anjali,"['Family', 'Drama']",8.0,1990
5711,An Angel at My Table,"['Biography', 'Drama']",7.6,1990
5712,Arachnophobia,"['Comedy', 'Horror', 'Sci-Fi']",6.3,1990
5713,Avalon,['Drama'],7.3,1990
5714,Awakenings,"['Biography', 'Drama']",7.8,1990
5715,Archangel,"['Comedy', 'Romance', 'War']",6.8,1990
5716,Back to the USSR - takaisin Ryssiin,"['Comedy', 'Drama']",5.7,1992
5717,Bad Influence,"['Crime', 'Drama', 'Thriller']",6.2,1990
5718,Back to the Future Part III,"['Action', 'Adventure', 'Comedy']",7.4,1990
5719,Berkeley in the Sixties,['Documentary'],7.5,1990
5720,Bethune: The Making of a Hero,"['Biography', 'Drama', 'Romance']",6.8,1990
5721,The Big One: The Great Los Angeles Earthquake,['Drama'],6.1,1990
5722,The Big Steal,['Comedy'],6.9,1990
5723,Black Rainbow,"['Horror', 'Thriller']",5.9,1989
5724,Blue Steel,"['Action', 'Crime', 'Drama']",5.6,1989
5725,The Bonfire of the Vanities,"['Comedy', 'Drama']",5.4,1990
5726,Book of Love,"['Comedy', 'Romance']",6.0,1990
5727,Betsy's Wedding,"['Comedy', 'Romance']",5.6,1990
5728,Bride of Re-Animator,"['Comedy', 'Horror', 'Sci-Fi']",6.2,1989
5729,By Dawn's Early Light,"['Drama', 'Thriller', 'Action']",7.1,1990
5730,Caroline?,['Drama'],7.4,1990
5731,Child's Play 2,['Horror'],5.7,1990
5732,City of the Blind,['Drama'],6.6,1991
5733,My Mother's Castle,"['Adventure', 'Biography', 'Comedy']",7.5,1990
5734,Class of 1999,"['Action', 'Horror', 'Sci-Fi']",5.7,1989
5735,Come See the Paradise,"['Drama', 'History', 'Romance']",6.7,1990
5736,The Comfort of Strangers,"['Drama', 'Thriller']",6.5,1990
5737,Criminal Justice,['Drama'],6.7,1990
5738,Crash and Burn,"['Horror', 'Sci-Fi']",4.9,1990
5739,Creature Comforts,"['Animation', 'Comedy', 'Short']",7.8,1989
5740,The Court-Martial of Jackie Robinson,"['Biography', 'Drama']",6.7,1990
5741,Cyrano de Bergerac,"['Biography', 'Comedy', 'Drama']",7.6,1990
5742,A Cry in the Wild,"['Action', 'Adventure', 'Thriller']",5.4,1990
5743,Daddy Nostalgia,['Drama'],7.0,1990
5744,Dances with Wolves,"['Adventure', 'Drama', 'Western']",8.0,1990
5745,Days of Thunder,"['Action', 'Drama', 'Sport']",5.9,1990
5746,Darkman,"['Action', 'Crime', 'Fantasy']",6.4,1990
5747,Desperate Hours,"['Crime', 'Drama', 'Thriller']",5.4,1990
5748,La dèsenchantèe,"['Drama', 'Romance']",6.3,1990
5749,Dick Tracy,"['Action', 'Comedy', 'Crime']",6.1,1990
5750,Bullet in the Head,"['Action', 'Crime', 'Drama']",7.7,1990
5751,Die Hard 2,"['Action', 'Thriller']",7.1,1990
5752,La discrète,"['Drama', 'Romance']",7.0,1990
5753,Dil,"['Comedy', 'Drama', 'Romance']",6.9,1990
5754,Dimenticare Palermo,['Thriller'],5.4,1990
5755,DuckTales the Movie: Treasure of the Lost Lamp,"['Animation', 'Adventure', 'Comedy']",6.9,1990
5756,Eating,"['Comedy', 'Drama']",6.3,1990
5757,Everybody Wins,"['Drama', 'Mystery', 'Thriller']",5.0,1990
5758,Edward Scissorhands,"['Drama', 'Fantasy', 'Romance']",8.0,1990
5759,The Exorcist III,"['Drama', 'Horror', 'Mystery']",6.3,1990
5760,Fantozzi alla riscossa,['Comedy'],5.8,1990
5761,Far Out Man,['Comedy'],4.9,1990
5762,Armour of God 2: Operation Condor,"['Action', 'Adventure', 'Comedy']",7.2,1991
5763,The Field,"['Drama', 'Thriller']",7.4,1990
5764,Fear,"['Mystery', 'Thriller']",6.3,1990
5765,The Forbidden Dance,"['Drama', 'Romance']",3.3,1990
5766,Flatliners,"['Drama', 'Horror', 'Sci-Fi']",6.5,1990
5767,The Freshman,"['Comedy', 'Crime']",6.5,1990
5768,Roger Corman's Frankenstein Unbound,"['Drama', 'Horror', 'Sci-Fi']",5.4,1990
5769,Ghayal,"['Comedy', 'Action', 'Crime']",7.5,1990
5770,The Garden,['Drama'],6.7,1990
5771,Ghosts Can't Do It,"['Comedy', 'Crime', 'Fantasy']",2.2,1989
5772,Ghost,"['Drama', 'Fantasy', 'Romance']",7.0,1990
5773,"Good Evening, Mr. Wallenberg","['Biography', 'Drama', 'War']",6.6,1990
5774,My Father's Glory,"['Adventure', 'Biography', 'Drama']",7.6,1990
5775,Ghost Dad,"['Comedy', 'Family', 'Fantasy']",4.3,1990
5776,The Godfather: Part III,"['Crime', 'Drama']",7.6,1990
5777,Graveyard Shift,['Horror'],4.7,1990
5778,Goodfellas,"['Biography', 'Crime', 'Drama']",8.7,1990
5779,The Grifters,"['Crime', 'Drama', 'Thriller']",7.0,1990
5780,Green Card,"['Comedy', 'Drama', 'Romance']",6.2,1990
5781,Gremlins 2: The New Batch,"['Comedy', 'Horror']",6.3,1990
5782,The Rift,"['Action', 'Adventure', 'Horror']",4.3,1990
5783,Red Dust,"['Romance', 'War']",7.3,1990
5784,The Guardian,"['Drama', 'Horror', 'Mystery']",5.3,1990
5785,Graffiti Bridge,"['Drama', 'Music', 'Musical']",4.1,1990
5786,The Handmaid's Tale,"['Drama', 'Romance', 'Sci-Fi']",6.0,1990
5787,Hamoun,['Drama'],8.3,1990
5788,Hardware,"['Action', 'Sci-Fi', 'Thriller']",5.9,1990
5789,Havana,"['Drama', 'Romance', 'War']",6.0,1990
5790,Hamlet,['Drama'],6.8,1990
5791,Heat Wave,"['Drama', 'History']",6.8,1990
5792,Henry & June,"['Biography', 'Drama']",6.4,1990
5793,Heaven and Earth,"['Action', 'Adventure', 'Drama']",7.1,1990
5794,Henry: Portrait of a Serial Killer,"['Crime', 'Drama', 'Horror']",7.1,1986
5795,Hidden Agenda,"['Drama', 'Thriller']",7.0,1990
5796,Home Alone,"['Comedy', 'Family']",7.4,1990
5797,Horseplayer,"['Drama', 'Thriller']",7.3,1990
5798,Europa Europa,"['Drama', 'History', 'War']",7.7,1990
5799,House Party,"['Comedy', 'Music', 'Romance']",6.2,1990
5800,The Hunt for Red October,"['Action', 'Adventure', 'Thriller']",7.6,1990
5801,I Hired a Contract Killer,"['Drama', 'Comedy']",7.3,1990
5802,In nome del popolo sovrano,"['Drama', 'History']",6.5,1990
5803,Shipwrecked,"['Adventure', 'Family']",6.6,1990
5804,Iron & Silk,"['Comedy', 'Drama']",7.0,1990
5805,Jacob's Ladder,"['Drama', 'Horror', 'Mystery']",7.5,1990
5806,It,"['Drama', 'Horror', 'Mystery']",6.9,1990
5807,Jekyll & Hyde,"['Horror', 'Thriller']",6.2,1990
5808,The Incident,['Drama'],7.1,1990
5809,"Good Evening, Mr. Wallenberg","['Biography', 'Drama', 'War']",6.6,1990
5810,Ju Dou,"['Drama', 'Mystery', 'Romance']",7.8,1990
5811,Jetsons: The Movie,"['Animation', 'Comedy', 'Family']",5.5,1990
5812,Song of the Exile,['Drama'],7.4,1990
5813,Kindergarten Cop,"['Action', 'Comedy', 'Crime']",6.0,1990
5814,King of New York,"['Crime', 'Thriller']",7.0,1990
5815,Korczak,"['Biography', 'Drama']",7.5,1990
5816,The Krays,"['Biography', 'Crime', 'Drama']",6.7,1990
5817,Swan Lake: The Zone,['Drama'],7.1,1990
